record_time,pickup,block_break,tnt_prime,multi_place,chat,block_damage,block_place,craft,dmg_by_entity,death,explosion,furnace_extract,inv_close,inv_open,bucket_empty,bucket_fill,cmd_pre,cmd_send,player_death,item_drop,exp_change,interact,level_change,quit,respawn,teleport,ChunkLoad,redstone,AFKtime
2025-08-05 14:05:42,2,0,0,0,0,2,0,0,4,1,0,0,5,4,0,0,1,2,0,0,0,5,0,0,0,0,3,0,4722
2025-08-06 13:42:44,696,1099,0,0,0,1366,20,0,13,1,0,0,106,92,0,0,4,2,0,0,0,1767,0,0,0,0,51,0,2024
2025-08-06 15:01:56,696,1099,0,0,0,0,0,0,13,1,0,0,106,92,0,0,4,2,0,0,0,1767,0,0,0,0,51,0,4710
2025-08-06 16:25:48,696,1099,0,0,0,0,0,0,13,1,0,0,106,92,0,0,4,2,0,0,0,1767,0,0,0,0,51,0,5031
2025-08-06 18:07:32,696,1099,0,0,0,0,0,0,13,1,0,0,106,92,0,0,4,2,0,0,0,1767,0,0,0,0,51,0,6104
2025-08-06 19:52:49,696,1099,0,0,0,0,0,0,13,1,0,0,106,92,0,0,4,2,0,0,0,1767,0,0,0,0,51,0,6317
2025-08-06 21:45:18,696,1099,0,0,0,0,0,0,13,1,0,0,106,92,0,0,4,2,0,0,0,1767,0,0,0,0,51,0,6748
2025-08-06 23:26:56,696,1099,0,0,0,3,0,0,13,1,0,0,108,93,0,0,5,2,0,0,0,1770,0,0,0,0,51,0,5728
2025-08-07 00:44:53,696,1099,0,0,0,0,0,0,13,1,0,0,108,93,0,0,5,2,0,0,0,1770,0,0,0,0,51,0,4440
2025-08-07 01:54:27,696,1099,0,0,0,0,0,0,13,1,0,0,108,93,0,0,5,2,0,0,0,1770,0,0,0,0,51,0,4174
2025-08-07 03:00:52,696,1099,0,0,0,0,0,0,13,1,0,0,108,93,0,0,5,2,0,0,0,1770,0,0,0,0,51,0,3984
2025-08-07 04:05:20,696,1099,0,0,0,0,0,0,13,1,0,0,108,93,0,0,5,2,0,0,0,1770,0,0,0,0,51,0,3867
2025-08-07 06:03:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3394
2025-08-07 07:04:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3656
2025-08-07 08:05:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3666
2025-08-07 09:07:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3714
2025-08-07 10:10:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3786
2025-08-07 11:14:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3832
2025-08-07 12:21:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4005
2025-08-07 13:29:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4085
2025-08-07 14:40:07,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,3927
