record_time,pickup,block_break,tnt_prime,multi_place,chat,block_damage,block_place,craft,dmg_by_entity,death,explosion,furnace_extract,inv_close,inv_open,bucket_empty,bucket_fill,cmd_pre,cmd_send,player_death,item_drop,exp_change,interact,level_change,quit,respawn,teleport,ChunkLoad,redstone,AFKtime
2025-08-06 02:16:39,108,106,0,0,0,152,3816,21,37,1,0,0,135,45,53,59,16,2,0,1,12,10362,1,1,0,0,685,2,0
2025-08-06 03:18:19,296,315,0,0,3,251,1431,29,46,1,0,0,232,96,53,59,38,2,0,2,29,13932,1,1,0,0,1420,678,0
2025-08-06 04:19:57,411,399,0,0,6,111,153,5,88,1,0,0,465,227,53,64,103,2,0,4,51,14727,1,1,0,0,1831,770,0
