record_time,pickup,block_break,tnt_prime,multi_place,chat,block_damage,block_place,craft,dmg_by_entity,death,furnace_extract,inv_close,inv_open,bucket_empty,bucket_fill,cmd_pre,player_death,item_drop,exp_change,interact,level_change,quit,respawn,teleport,chunk_load,redstone,afk_time
2025/7/9 23:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2946,0,0,1,0,0,0,0,0
2025/7/10 00:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19029,0,0,0,0,0,0,0,0
2025/7/10 00:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19090,0,0,0,0,0,0,0,0
2025/7/10 01:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19030,0,0,0,0,0,0,0,0
2025/7/10 01:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19065,0,0,0,0,0,0,0,0
2025/7/10 02:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18913,0,0,0,0,0,0,0,0
2025/7/10 02:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19253,0,0,0,0,0,0,0,0
2025/7/10 03:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19084,0,0,0,0,0,0,0,0
2025/7/10 14:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3111,0,0,1,0,0,0,0,0
2025/7/10 15:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19127,0,0,0,0,0,0,0,0
2025/7/10 15:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18864,0,0,0,0,0,0,0,0
2025/7/10 16:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19030,0,0,0,0,0,0,0,0
2025/7/10 16:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19197,0,0,0,0,0,0,0,0
2025/7/10 17:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18888,0,0,0,0,0,0,0,0
2025/7/10 17:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18831,0,0,0,0,0,0,0,0
2025/7/10 18:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18922,0,0,0,0,0,0,0,0
2025/7/10 18:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19002,0,0,0,0,0,0,0,0
2025/7/10 19:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18925,0,0,0,0,0,0,0,0
2025/7/10 19:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18870,0,0,0,0,0,0,0,0
