record_time,pickup,block_break,tnt_prime,multi_place,chat,block_damage,block_place,craft,dmg_by_entity,death,furnace_extract,inv_close,inv_open,bucket_empty,bucket_fill,cmd_pre,player_death,item_drop,exp_change,interact,level_change,quit,respawn,teleport,chunk_load,redstone,afk_time
2025-07-29 22:24:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,131,0,0
2025-07-29 22:24:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,131,0,0
2025-07-29 22:49:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,16,0,1,0,0,305,0,0
2025-07-29 22:49:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,16,0,1,0,0,305,0,0
2025-07-30 14:15:27,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,0,1,0,8,0,1,1,0,124,0,0
2025-07-30 14:15:27,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,0,1,0,8,0,1,1,0,124,0,0
2025-08-01 15:32:59,15,9,0,0,0,9,0,0,0,0,0,14,14,0,0,7,0,0,0,21,0,0,0,0,280,0,0
2025-08-01 15:32:59,15,9,0,0,0,9,0,0,0,0,0,14,14,0,0,7,0,0,0,21,0,0,0,0,280,0,0
2025-08-01 16:09:34,26,36,0,4,0,36,12,0,0,0,0,20,20,0,0,6,0,0,507,60,0,1,0,0,528,1,0
2025-08-01 16:09:34,26,36,0,4,0,36,12,0,0,0,0,20,20,0,0,6,0,0,507,60,0,1,0,0,528,1,0
2025-08-02 00:09:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-08-02 00:09:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-08-02 00:49:57,22,29,0,33,0,29,33,0,3,0,0,3,3,0,0,2,0,0,0,50,0,2,0,0,64,0,0
2025-08-02 00:49:57,22,29,0,33,0,29,33,0,3,0,0,3,3,0,0,2,0,0,0,50,0,2,0,0,64,0,0
2025-08-02 01:19:57,3232,1793,15,81,0,1793,77,0,0,0,0,23,23,22,0,6,0,0,126,820,0,0,0,0,507,1,0
2025-08-02 01:19:57,3232,1793,15,81,0,1793,77,0,0,0,0,23,23,22,0,6,0,0,126,820,0,0,0,0,507,1,0
2025-08-02 02:04:21,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,8,0,0,0,14,0,5,0,0,588,0,0
2025-08-02 02:04:21,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,8,0,0,0,14,0,5,0,0,588,0,0
2025-08-02 02:34:21,8257,235,0,503,0,235,491,0,0,0,0,148,148,0,0,9,0,0,92,2097,0,0,0,0,820,0,0
2025-08-02 02:34:21,8257,235,0,503,0,235,491,0,0,0,0,148,148,0,0,9,0,0,92,2097,0,0,0,0,820,0,0
