record_time,pickup,block_break,tnt_prime,multi_place,chat,block_damage,block_place,craft,dmg_by_entity,death,furnace_extract,inv_close,inv_open,bucket_empty,bucket_fill,cmd_pre,player_death,item_drop,exp_change,interact,level_change,quit,respawn,teleport,chunk_load,redstone,afk_time
2025-07-09 23:48:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,33,0,0
2025-07-09 23:48:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,33,0,0
2025-07-10 14:51:22,9,60,0,18,0,60,18,0,0,0,0,3,3,0,0,9,0,0,0,30,0,0,0,1,53,0,0
2025-07-10 14:51:22,9,60,0,18,0,60,18,0,0,0,0,3,3,0,0,9,0,0,0,30,0,0,0,1,53,0,0
2025-07-10 15:21:22,4,3,0,15,0,3,5,64,0,0,0,14,14,0,0,0,0,0,0,21,0,0,0,0,129,0,1318
2025-07-10 15:21:22,4,3,0,15,0,3,5,64,0,0,0,14,14,0,0,0,0,0,0,21,0,0,0,0,129,0,0
2025-07-10 15:51:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0
2025-07-10 15:51:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0
2025-07-10 16:21:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0
2025-07-10 16:21:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0
2025-07-11 00:49:04,0,0,0,0,0,0,0,0,0,0,0,62,62,0,0,6,0,0,0,70,0,2,0,3,401,0,0
2025-07-11 00:49:04,0,0,0,0,0,0,0,0,0,0,0,62,62,0,0,6,0,0,0,70,0,2,0,3,401,0,0
2025-07-11 02:14:40,0,60,0,50,1,60,94,0,13,0,0,7,7,0,0,24,0,0,0,114,0,9,0,3,813,0,0
2025-07-11 02:14:40,0,60,0,50,1,60,94,0,13,0,0,7,7,0,0,24,0,0,0,114,0,9,0,3,813,0,0
