record_time,pickup,block_break,tnt_prime,multi_place,chat,block_damage,block_place,craft,dmg_by_entity,death,furnace_extract,inv_close,inv_open,bucket_empty,bucket_fill,cmd_pre,player_death,item_drop,exp_change,interact,level_change,quit,respawn,teleport,chunk_load,redstone,afk_time
2025-07-11 21:41:12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,55,0,0
2025-07-11 21:41:12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,55,0,0
2025-07-11 22:08:33,15390,321,0,184530,3,321,80994,2214,0,0,0,2,2,0,0,4,0,0,0,298539,0,1,0,0,317,8,0
2025-07-11 22:08:33,15390,321,0,184530,3,321,80994,2214,0,0,0,2,2,0,0,4,0,0,0,298539,0,1,0,0,317,8,0
2025-07-11 22:18:31,8315,1429,0,313953,0,1429,317083,0,0,0,0,0,0,0,0,0,0,11,0,361715,0,1,0,0,425,0,0
2025-07-11 22:18:31,8315,1429,0,313953,0,1429,317083,0,0,0,0,0,0,0,0,0,0,11,0,361715,0,1,0,0,425,0,0
2025-07-11 22:48:31,23803,3939,0,1078949,0,3939,1080819,374,0,0,0,6,6,0,0,0,0,117,0,1232497,0,0,0,0,837,0,0
2025-07-11 22:48:31,23803,3939,0,1078949,0,3939,1080819,374,0,0,0,6,6,0,0,0,0,117,0,1232497,0,0,0,0,837,0,0
2025-07-11 23:18:31,12676,62,0,463737,0,62,471805,1110,0,0,0,119,119,0,0,4,0,0,0,531554,0,0,0,0,1156,0,0
2025-07-11 23:18:31,12676,62,0,463737,0,62,471805,1110,0,0,0,119,119,0,0,4,0,0,0,531554,0,0,0,0,1156,0,0
2025-07-11 23:48:31,82926,710,0,20833,0,710,21071,6030,0,0,0,285,285,0,0,4,0,0,0,34287,0,0,0,0,1356,18,0
2025-07-11 23:48:31,82926,710,0,20833,0,710,21071,6030,0,0,0,285,285,0,0,4,0,0,0,34287,0,0,0,0,1356,18,0
2025-07-12 00:18:31,4380,3193,6,414,0,3193,429,0,16,6,0,32,32,0,0,8,0,0,3,504,0,0,0,0,1693,8,0
2025-07-12 00:18:31,4380,3193,6,414,0,3193,429,0,16,6,0,32,32,0,0,8,0,0,3,504,0,0,0,0,1693,8,0
2025-07-14 21:06:28,0,0,0,11,1,0,0,0,0,0,0,11,11,0,0,4,0,0,0,11,0,0,0,0,39,0,0
2025-07-14 21:06:28,0,0,0,11,1,0,0,0,0,0,0,11,11,0,0,4,0,0,0,11,0,0,0,0,39,0,0
2025-07-14 21:36:28,32681,725,0,85,1,725,93,0,273,6,0,100,100,0,0,8,0,2,9,195,0,0,0,0,255,0,0
2025-07-14 21:36:28,32681,725,0,85,1,725,93,0,273,6,0,100,100,0,0,8,0,2,9,195,0,0,0,0,255,0,0
