record_time,pickup,block_break,tnt_prime,multi_place,chat,block_damage,block_place,craft,dmg_by_entity,death,furnace_extract,inv_close,inv_open,bucket_empty,bucket_fill,cmd_pre,player_death,item_drop,exp_change,interact,level_change,quit,respawn,teleport,chunk_load,redstone,afk_time
2025-08-02 14:30:18,103,0,0,3,1,0,3,0,0,0,0,4,4,0,0,3,0,0,0,9,0,0,0,0,113,0,0
2025-08-02 14:30:18,103,0,0,3,1,0,3,0,0,0,0,4,4,0,0,3,0,0,0,9,0,0,0,0,113,0,0
2025-08-02 15:01:54,153854,2,0,19,17,2,95,0,1,0,0,14,14,0,0,132,0,2436,0,360,0,1,0,0,402,30,0
2025-08-02 15:01:54,153854,2,0,19,17,2,95,0,1,0,0,14,14,0,0,132,0,2436,0,360,0,1,0,0,402,30,0
